,title,class,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word
19517,Alex Rodriguez Is Reportedly Gunning To Replace Michael Strahan At ‘GMA’,1,2,13,62,11,5.6,20,118,0
19518,Jennifer Aniston and Justin Theroux Are Having an East Coast vs. West Coast Battle (EXCLUSIVE),1,2,20,80,15,5.3,25,133,0
19519,"Gwen Stefani, Blake Shelton does not skip the engagement to Elope, despite the report – NewsBeezer",1,0,7,83,16,5.2,8,43,0
19520,Are Brad Pitt and Jennifer Lawrence dating?,1,1,5,37,7,5.3,13,71,0
19521,Trivia game blunder suggests Prince Harry and Kate Middleton had a baby together - what would William say?,1,2,6,89,18,4.9,6,33,0
19522,"Chris Pratt, Anna Faris: Why Jennifer Lawrence and other stars are blamed for Hollywood splits",1,1,8,80,15,5.3,10,53,0
19523,Katy Perry Bans Taylor Swift's Songs From 'American Idol',1,3,9,49,9,5.4,18,100,0
19524,Khloe Kardashian has given birth to a girl and here's what you need to know about her possible name,1,1,2,81,19,4.3,2,10,0
19525,"Jay Z Sued -- I'm Your Son, Just Admit It ... Says Wannabe Rapper",1,3,12,52,14,3.7,23,85,0
19526,A Timeline of All the Drama Between Justin Bieber and Selena Gomez,1,0,9,55,12,4.6,16,75,0
19527,Is Taylor Swift Kicking Kanye and Kim While They’re Down?,1,2,9,48,10,4.8,18,90,0
19528,Vince Vaughn,1,0,2,11,2,5.5,18,100,0
19529,Ariel Winter's Fake Baby Voice Will Make You Instantly Uncomfortable,1,1,10,59,10,5.9,16,100,0
19530,Surprise! Katharine McPhee and David Foster Are Engaged,1,1,8,48,8,6.0,16,100,0
19531,"'The Crown' star Vanessa Kirby addresses rumors she's dating Tom Cruise, discusses how Meghan Markle is changing the royal family,",1,3,8,111,20,5.6,7,40,0
19532,A look back at Brad Pitt's true romances following Angelina Jolie divorce,1,1,5,62,12,5.2,8,41,0
19533,"Matthew Perry Actor, Producer, Director",1,0,5,35,5,7.0,14,100,0
19534,5 rumors the Kardashians side-eyed that turned out to be true,1,1,1,51,11,4.6,1,9,0
19535,Kim Kardashian & Kanye West Named Their Daughter Elle V. West & Here’s Why,1,3,12,61,14,4.4,19,85,0
19536,Katie Holmes just can’t quit Jamie Foxx — despite his ‘publicly humiliating’ her with other women,1,3,4,82,16,5.1,4,25,0
19537,George and Amal Clooney hire 'baby bouncers' to protect newborn twins,1,2,3,59,11,5.4,5,27,0
19538,Sarah Jessica Parker is being shamed for looking '80 years old' — but there's a bigger problem,1,3,3,78,17,4.6,3,17,0
19539,Christina Aguilera,1,0,2,17,2,8.5,11,100,0
19540,Jennifer Lopez Talks Marriage and Alex Rodriguez,1,0,6,42,7,6.0,14,85,0
19541,Emma Stone Is on Vacation with Justin Theroux in the South of France,1,0,8,56,13,4.3,14,61,0
19542,The Truth Behind Those Robert Pattinson And Emma Watson One Night Stand Rumors,1,0,13,66,13,5.1,19,100,0
19543,A Timeline of Gwen Stefani & Blake Shelton's Relationship,1,2,7,49,9,5.4,14,77,0
19544,Recognizing The Potential And Perils Of A 'Limitless' Mind,1,2,9,50,9,5.6,18,100,0
19545,Kim Kardashian sent into panic as Kanye admits to drug addiction and lipo in jaw-dropping 'meltdown' rant,1,3,3,89,17,5.2,3,17,0
19546,Kate Middleton  Pippa Feuding Over Meghan Markle ,1,0,7,41,8,5.1,17,87,0
19547,Kylie Jenner & Travis Scott Are Fighting Over Her Decision To Stay in Hiding While Pregnant,1,1,14,76,16,4.8,18,87,0
19548,Brad Pitt & Neri Oxman: Amal Clooney Reportedly Introduced Brad To His New Gal Pal,1,2,14,68,15,4.5,20,93,0
19549,Sarah Jessica Parker: A baby at 52!,1,2,4,29,7,4.1,13,57,0
19550,Jennifer Aniston is reportedly filled with 'furious rage' over the news of Emma Stone and Justin Theroux's rumored romance,1,3,6,104,19,5.5,5,31,0
19551,The Lighthouse (2019),1,2,2,19,3,6.3,10,66,0
19552,"Justin Timberlake, 5 Other Stars Rumored To Perform At Super Bowl 2018",1,0,10,59,12,4.9,16,83,0
19553,Kelly and Ryan’s relationship may not be as sunny as it seems,1,1,2,50,12,4.2,4,16,0
19554,HollywoodLife ’ s Gwen Stefani  Blake Shelton Stories Are Bullsplit,1,1,9,57,10,5.7,15,90,0
19555,"Ellen DeGeneres Bio, Age, Married, Husband, Daughter, Partner, Salary and Net Worth",1,0,12,72,12,6.0,16,100,0
19556,Angelina Jolie: Meet my new man,1,1,3,26,6,4.3,11,50,0
19557,14 Reasons Why You Shouldn't Envy The Kardashians,1,1,7,42,8,5.2,16,87,0
19558,Tom Cruise and Jane Fonda spark romance rumours,1,0,4,40,8,5.0,10,50,0
19559,Katy Perry Seeking REVENGE ON Selena Gomez With The Weeknd?! (Rumor Patrol),1,4,19,64,12,5.3,29,158,0
19560,The Kardashians hired private investigators to dig up dirt on Blac Chyna,1,0,4,61,12,5.1,6,33,0
19561,Britney Spears : Target,1,1,3,20,4,5.0,15,75,0
19562,Inside The Rock and Vin Diesel’s ‘Furious’ feud,1,3,6,40,8,5.0,15,75,0
19563,"5 Awkward Details About Blake Shelton And Gwen Stefani's Relationship, Including What She's Said About Marrying Him",1,2,16,99,17,5.8,16,94,0
19564,Here's why Taylor Swift was shut out from the top 2018 Grammy categories,1,1,4,60,13,4.6,6,30,0
19565,Kim Kardashian and Kanye West Are Reportedly Building a $50K Pool,1,0,9,55,11,5.0,16,81,0
19566,Robert Pattinson Dishes on Western Comedy ‘Damsel’ As He Says He Would “Definitely” Return To Franchise-Land,1,5,16,93,16,5.8,17,100,0
19567,"Brad Pitt, Girlfriend Neri Oxman ‘Talk on the Phone Several Times a Day’",1,2,10,60,13,4.6,16,76,0
19568,How Scott Disick Feels About Kourtney Kardashian and Younes Bendjima's Breakup,1,1,10,68,11,6.2,14,90,0
19569,Kate Middleton Is “Less than Pleased” with Prince William’s Ski-Trip Behavior,1,4,10,67,11,6.1,14,90,0
19570,Tom Cruise Feels ‘Betrayed’ By Katie Holmes & Jamie Foxx’s Secret Romance,1,4,11,62,12,5.2,17,91,0
19571,  Jennifer Aniston Moving On Moving On With Jake Gyllenhaal ,1,0,9,49,11,4.5,18,81,0
19572,Tom Cruise Extra Renee Bargh,1,0,5,24,5,4.8,20,100,0
19573,Justin Bieber Jetting To Coachella With ANOTHER Mystery Girl! Who Is She?!,1,3,18,63,12,5.2,28,150,0
19574,Is Ben Affleck's Girlfriend Lindsay Shookus Pregnant?!,1,3,7,48,7,6.9,14,100,0
19575,Taylor Swift: F*ck The Virtue Signalling Left,1,1,7,39,7,5.6,17,100,0
19576,Is Kim Kardashian's stolen jewellery funding terrorism?,1,2,3,49,7,7.0,6,42,0
19577,Gwen Stefani and Blake Shelton: The Real Reason This Power Couple Isn’t Ready to Get Married,1,2,14,77,16,4.8,18,87,0
19578,Blake Lively keeps dark secret from Anna Kendrick in A Simple Favor trailer,1,0,7,63,13,4.8,11,53,0
19579,Joshua Jackson 'Secretly' Dating January Jones,1,2,6,41,6,6.8,14,100,0
19580,You will not BELIEVE how much George and Amal Clooney are spending on the delivery of their twins!,1,1,11,81,18,4.5,13,61,0
19581,"‘Big Little Lies’ Season 2: Shailene Woodley, Laura Dern, Zoë Kravitz Set to Return",1,3,12,70,14,5.0,17,85,0
19582,Victoria Beckham and James Corden's Carpool Karaoke Has A 'Mannequin' Twist (Video),1,5,11,72,12,6.0,15,91,0
19583,Justin Bieber and Finace Hailey Baldwin Want to Tie the Knot Next Year,1,0,10,58,13,4.5,17,76,0
19584,Is Meghan Markle Already Pregnant? The Evidence Speaks for Itself,1,1,9,56,10,5.6,16,90,0
19585,"Caitlyn Jenner 'Wasn't Happy at First' About Kylie Jenner Becoming a Young Mom, Source Says (Exclusive)",1,5,14,88,16,5.5,15,87,0
19586,Jennifer Holliday Backs Out of Trump Inauguration Performance,1,0,7,54,8,6.8,12,87,0
19587,Transporter star Ed Skrein blames behind the scenes politics for Game Of Thrones departure,1,0,6,77,14,5.5,7,42,0
19588,‘Dancing with the Stars’ is courting Caitlyn Jenner,1,2,4,44,8,5.5,9,50,0
19589,Keith Urban awkward on accepting praise for Nicole Kidman,1,0,4,49,9,5.4,8,44,0
19590,White Witch warns Angelina Jolie against using spells,1,0,4,46,8,5.8,8,50,0
19591,Kim Kardashian disgusted by Scott Disicks ‘desperate revenge’ on sister Kourtney,1,2,5,70,11,6.4,7,45,0
19592,‘I created this character called Katy Perry. I didn’t want to be Katheryn Hudson. It was too scary’,1,3,7,82,18,4.6,8,38,0
19593,Blake Shelton & Gwen Stefani ‘Stronger Than Ever’ After Miranda Lambert’s New Romance,1,4,12,73,13,5.6,16,92,0
19594,‘Morning Joe’ Hosts and Trump Bring National Enquirer Into Their Feud,1,2,10,59,11,5.4,16,90,0
19595,Is Brad Pitt Open To Getting Back Together With Angelina After Rumors She’s Into It?,1,2,15,70,15,4.7,21,100,0
19596,Inside Matt Damon's Falling Out With Ben Affleck Over His New Relationship,1,1,12,63,12,5.2,19,100,0
19597,Miley Cyrus Has No Plan To Leave The Country In The Era Of Trump,1,0,14,51,14,3.6,27,100,0
19598,Paris Jackson’s Family Fears Her New BF Tyler Green Is a Bad Influence (EXCLUSIVE),1,3,22,69,14,4.9,31,157,0
19599,The News of Keith Urban Getting Upset with Nicole Kidman!! How much of it is true?Know more about their Relationship – Married Biography,1,3,13,114,23,5.0,11,56,0
19600,Celebrity Reactions  Steve Bannon Removed As Donald Trump ’ s Chief Strategist,1,1,10,66,12,5.5,15,83,0
19601,"Blac Chyna Bentley Not Repossessed, Despite Claims",1,0,7,44,7,6.3,15,100,0
19602,"Taylor Swift Is Really Committed to This Laying Low Thing, Huh?",1,1,10,53,11,4.8,18,90,0
19603,Golden Globes Women Speak Out In Unity About Sexual Harassment,1,0,10,53,10,5.3,18,100,0
19604,Ciara and Russell Wilson Welcome Sienna Princess,1,0,6,42,7,6.0,14,85,0
19605,"Russell Crowe Not Pursuing Nicole Kidman, Despite Report",1,0,8,49,8,6.1,16,100,0
19606,"Jamie Foxx Not Renting Out Disneyland For Katie Holmes, Despite Fake News",1,0,12,62,12,5.2,19,100,0
19607,Jennifer Aniston And Justin Theroux Finally Ready For A Baby? Inside The Reports They Hired A Surrogate,1,1,17,87,17,5.1,19,100,0
19608,Google News,1,0,2,10,2,5.0,20,100,0
19609,Selena Gomez & Justin Theroux May Be More Than Just Friends,1,1,10,49,11,4.5,20,90,0
19610,Caitlyn’s Hearing Hell! Jenner Leans On New Girlfriend For Support As She Goes Deaf,1,2,14,70,14,5.0,20,100,0
19611,Caitlyn Jenner’s Rich Bitch — Star Is Spoiling Her Pet,1,1,9,45,10,4.5,20,90,1
19612,Why Caitlyn Jenner Decided to Undergo Sex Reassignment Surgery,1,0,8,54,9,6.0,14,88,1
19613,Ryan Lochte cleared of false-report charge after incident at Rio Olympics,1,1,4,63,11,5.7,6,36,0
19614,Harry Styles And Taylor Swift Back Together? Are The Power Couple Of Pop Past Dating Again?,1,2,16,76,16,4.8,21,100,0
19615,Selena Gomez Eager For ‘Explosive’ Reunion With The Weeknd After Tough Time Apart,1,2,13,69,13,5.3,18,100,0
19616,'One Kardashian is enough!' How Anna Wintour 'banned' Kim's mom Kris Jenner from the Met Ball (and the Real Housewives weren't welcome either),1,9,12,120,23,5.2,10,52,0
19617,Kourtney Kardashian MOVING ON With TRAVIS BARKER!?,1,2,23,44,7,6.3,52,328,0
19618,George Clooney,1,0,2,13,2,6.5,15,100,0
19619,Jennifer Garner ‘Heartbroken’ Over Ben Affleck Drama — ‘Worried For Their Children’,1,4,11,72,12,6.0,15,91,0
19620,Megyn Kelly Struggling To Fill Studio Audience Of Failing Show!,1,1,10,54,10,5.4,18,100,0
19621,Kanye West Has Had 'Explosive' Fights with Kris Jenner,1,2,8,46,9,5.1,17,88,0
19622,Brad Pitt bid $120k to watch 'Game of Thrones' with Emilia Clarke,1,2,6,54,12,4.5,11,50,0
19623,David and Victoria Beckham enjoy romantic walk in the countryside,1,0,3,56,10,5.6,5,30,0
19624,Angelina Jolie accuses Brad Pitt of not paying 'meaningful' child support in court docs,1,2,4,74,14,5.3,5,28,0
19625,Gwen Stefani NOT Secretly Adopting Baby Girl  Despite Report,1,0,11,51,9,5.7,21,122,0
19626,But How Feasible Is The 'Ocean's 8' Heist Really? A Blow-By-Blow Examination,1,6,13,65,12,5.4,20,108,0
19627,J.Lo and A-Rod Have More In Common Than You Think,1,1,11,40,10,4.0,27,110,0
19628,Kris Jenner Still ‘Loves’ Kanye West… Even If He Wants To Have Sex With Kim’s Sisters — Watch,1,3,17,76,18,4.2,22,94,1
19629,ABC News Radio,1,0,5,12,3,4.0,41,166,0
19630,Speculation that Jennifer Lawrence to blame for Faris Pratt split,1,0,5,56,10,5.6,8,50,0
19631,Tiffany Haddish Role-Plays Her First Date with Brad Pitt,1,1,9,48,9,5.3,18,100,0
19632,Milo Ventimiglia Talks About Jennifer Lopez Movie 2018,1,0,7,47,8,5.9,14,87,0
19633,Camilla’s evil plot exposed,1,1,1,24,4,6.0,4,25,0
19634,Kim Kardashian Says She Didn't Realize Kanye West Was Suffering from Anxiety After Paris Attack,1,1,14,81,15,5.4,17,93,0
19635,Katy Perry Rocks Lingerie Look for Date Night With Orlando Bloom,1,0,10,54,11,4.9,18,90,0
19636,Nicole Curtis Fights for Custody of 3-Year-Old Son as Ex Claims She's 'Not a Fit' Mother,1,5,13,73,16,4.6,17,81,0
19637,"Brad Pitt Writing Tell-All About Angelina Jolie, Jennifer Aniston Is Made-Up Cover Story",1,2,15,76,13,5.8,19,115,0
19638,"Bankrupt Teresa Giudice's $90,000 Lexus SUV gift 'because she needs a car'",1,3,7,63,12,5.2,11,58,0
19639,Jennifer Aniston warns Justin Theroux: stay away from Terry Richardson!,1,2,6,62,10,6.2,9,60,0
19640,Meghan Markle 'HERO WORSHIPS' her friend Kate Middleton according to body language expert,1,2,16,77,13,5.9,20,123,0
19641,'The Voice': 10 Things We Know About Gwen Stefani and Blake Shelton's Relationship,1,4,11,70,13,5.4,15,84,0
19642,Lea Michele as Hannibal Lecter is a “Scream Queens” moment to die for,1,2,6,57,13,4.4,10,46,0
19643,People can't stop wondering if Selena Gomez reacted to Justin Bieber's engagement — but everyone's concern is unnecessary and sexist,1,3,5,113,20,5.6,4,25,0
19644,Sarah Jessica Parker with Andy Cohen & family for Chocolate Factory,1,1,7,57,11,5.2,12,63,0
19645,"Robert Downey Jr. Did Not “Blow Whistle On Hollywood Pedophile Ring,” Despite Claim",1,2,13,71,13,5.5,18,100,0
19646,The Biggest Celebrity Feuds of 2017,1,0,4,30,6,5.0,13,66,0
19647,Jessica Hits Rock Bottom!,1,1,4,22,4,5.5,18,100,0
19648,Katy Perry Did Not Say “‘Sick’ Pedophiles ‘Control’ The Music Industry”,1,6,11,61,11,5.5,18,100,0
19649,Khloe Kardashian & Tristan Thompson Reportedly Both Moving Back To LA — But Not Together,1,1,14,74,15,4.9,18,93,0
19650,Hoax claims Joy Behar wished Trump's death on Twitter,1,1,5,45,9,5.0,11,55,0
19651,"Will Smith, Jada Pinkett NOT Getting “$270 Million Divorce,” Despite Report",1,2,12,65,11,5.9,18,109,0
19652,"Gigi Hadid, Zayn Malik Never Had Baby Nine Months After Fake Pregnancy Rumor",1,0,13,64,13,4.9,20,100,0
19653,Ben Affleck Cheated On Jennifer Garner With Nanny Christine Ouzounian: Report,1,1,11,67,11,6.1,16,100,0
19654,Celebs respond to Trumpcare bill fail,1,0,2,32,6,5.3,6,33,0
19655,"Kate Middleton age, children and net worth compared to Meghan Markle",1,0,4,58,11,5.3,6,36,0
19656,"Justin Theroux, Selena Gomez NOT Sending Flirty Texts Following Jennifer Aniston Split, Despite Report",1,0,16,89,14,6.4,17,114,0
19657,"Reese Witherspoon, MGM Bringing The Gang Back For ‘Legally Blonde 3’",1,2,12,58,11,5.3,20,109,0
19658,Miley Cyrus: from bride-to-be to baby on board,1,3,2,39,8,4.9,5,25,0
19659,Brad and Ange back together,1,0,2,23,5,4.6,8,40,0
19660,Jennifer Aniston And Justin Theroux Are Having ‘Major Regrets’ Over Their Split,1,2,12,68,12,5.7,17,100,0
19661,"The Weeknd Is Jealous Of Selena Gomez’ New Co-Star, British Hottie Jude Law",1,2,14,63,13,4.8,22,107,0
19662,Angelina Jolie About What Her Kids Will Read Online About Her ,1,0,11,51,12,4.2,21,91,0
19663,Sandra Bullock’s Getting Hitched,1,1,4,29,4,7.2,13,100,0
19664,Brad Pitt and Margot Robbie in new scandal,1,0,4,35,8,4.4,11,50,0
19665,"Did Tom Hanks ever have plastic surgery? If so, what did he have done?",1,2,4,57,14,4.1,7,28,0
19666,"Miranda Lambert and Blake Shelton had an affair, her ex claims",1,0,4,52,11,4.7,7,36,0
19667,Kate Upton Models Lingerie Every Night For Justin Verlander To Inspire Him In World Series,1,0,15,76,15,5.1,19,100,0
19668,When Are Sophie Turner & Joe Jonas Getting Married Because We're So Ready For Another 'Game Of Thrones' Wedding,1,4,18,93,19,4.9,19,94,0
19669,Party Before Prison? Chris Soules Heading To NYC During Fashion Week Before Trial,1,1,15,69,13,5.3,21,115,0
19670,Kris Jenner Says She Has No Plans to Retire,1,0,8,35,9,3.9,22,88,0
19671,All The Signs Kourtney Kardashian & Scott Disick Are Getting Back Together,1,1,11,63,12,5.2,17,91,0
19672,"Katie Holmes-Tom Cruise divorce deal lets her control Suri's upbringing, source says",1,2,5,73,12,6.1,6,41,0
19673,"War Games? Brad Thinks Angelina’s Iraq Trip A Big Publicity Stunt, Says Source",1,2,13,66,13,5.1,19,100,0
19674,Meghan Markle ‘Overwhelmed’ By Royal Etiquette — How Harry & The Queen Are Helping,1,3,12,69,14,4.9,17,85,0
19675,"Caitlyn Jenner: her confrontation with the Kardashians about pay per view TV special, her lonely Mother’s day, and her new date: Know all that here! – Married Biography",1,4,9,141,28,5.0,6,32,0
19676,Travis Scott Thinks Kylie Jenner Needs to Stop Spoiling Stormi Webster (EXCLUSIVE),1,2,19,71,12,5.9,26,158,0
19677,Ariana Grande leads support for victims of London terror attack,1,0,3,54,10,5.4,5,30,0
19678,Versace puns,1,0,1,11,2,5.5,9,50,0
19679,Katie Holmes: PREGNANT With Jamie Foxx's Baby?!,1,4,14,41,7,5.9,34,200,0
19680,Robert Pattinson and Kristen Stewart Reunite in Los Angeles After Spending Over Two Months Apart,1,0,13,82,15,5.5,15,86,0
19681,kAqH 30 Karrueche tran et quavo,1,0,3,26,6,4.3,11,50,0
19682,Vanessa Kirby Dismisses Tom Cruise Romance Rumors,1,0,7,43,7,6.1,16,100,0
19683,Pregnant Khloe Kardashian enjoys baby shower with sisters and Kris,1,0,4,57,10,5.7,7,40,0
19684,Angelina Jolie & Jared Leto Dating After Brad Pitt Divorce — Report,1,1,10,56,12,4.7,17,83,0
19685,Beyonce  Jay Z Cashing In On Cheating Scandal With Music ,1,0,10,46,11,4.2,21,90,0
19686,"Jamie Lynn Spears Talks About Her Teenage Pregnancy and Her ""Second Baby""",1,2,11,62,12,5.2,17,91,0
19687,Watch Saturday Night Live Highlight: Sean Spicer Returns,1,1,8,49,8,6.1,16,100,0
19688,Hollywood Celebrates Harvey Weinstein Academy Expulsion With Online Glee,1,0,9,64,9,7.1,14,100,0
19689,"'Completely made up': Brad Pitt isn't dating the 21-year-old who played a teen version of Angelina Jolie in a movie, says source",1,6,5,107,22,4.9,4,22,0
19690,Jessica Simpson Is Pregnant Again — Report,1,0,6,36,7,5.1,16,85,0
19691,Jennifer Lopez Talks Marriage and Alex Rodriguez,1,0,6,42,7,6.0,14,85,0
19692,Rebecca Romijn & Jerry O'Connell,1,2,5,28,5,5.6,17,100,0
19693,Kanye West & Caitlyn Jenner Become A Couple,1,1,7,36,8,4.5,19,87,0
19694,Taylor Swift Terrified Her Comeback Means A Breakup With Boyfriend Joe Alwyn,1,0,12,65,12,5.4,18,100,0
19695,Van Jones to Kim Kardashian: Is Trump using you?,1,2,6,40,9,4.4,15,66,0
19696,Did Meghan Markle Have A Secret First Husband?,1,1,8,39,8,4.9,20,100,0
19697,‘The Rock’ Bags $1M to Promote New Film on Social Media,1,2,9,45,11,4.1,20,81,0
19698,"Kanye West Auditions for American Idol in San Francisco, Brings Kim Kardashian: See Photos!",1,2,12,78,14,5.6,15,85,0
19699,Kim Kardashian and Kanye West's Wedding: All the Best Photos from Paris and Florence Photos,1,2,11,77,15,5.1,14,73,0
19700,Were drugs to blame for Erin Moran’s death?,1,2,3,36,8,4.5,8,37,0
19701,The One with the Rumor,1,0,3,18,5,3.6,16,60,0
19702,Jamie Foxx Strays From Katie Holmes With His Baby Mama!,1,1,10,46,10,4.6,21,100,0
19703,"Meghan Markle Prince Harry Wedding: Meghan Markle a 'nervous wreck' before royal wedding, rumours claim",1,3,7,89,15,5.9,7,46,0
19704,Nicole Kidman and Keith Urban's marriage back on track,1,1,4,46,9,5.1,8,44,0
19705,Caitlyn Jenner Will Not Watch Kris and The Kardashian Family Interview With Megyn Kelly,1,0,13,74,14,5.3,17,92,0
19706,The most important career decision you can make is who you marry — here's what that means for Meghan Markle,1,1,3,88,20,4.4,3,15,0
19707,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,1,2,5,50,9,5.6,10,55,0
19708,Cara Delevingne cuddles up to Paris Jackson in bed,1,0,4,42,9,4.7,9,44,0
19709,Selena Gomez kidney donor Francia Raisa reveals she 'went through a depression' after transplant,1,2,4,83,14,5.9,4,28,0
19710,Review: Dwayne Johnson's bland 'Baywatch' can't commit to the absurd,1,5,4,59,10,5.9,6,40,0
19711,"Jennifer Aniston Did Not “Break Down” Over Brad Pitt “Love Confession,” Despite Tabloid Cover Story",1,4,15,85,15,5.7,17,100,0
